      id  redshift          PSW             PSW_err          PMW             PMW_err          PLW             PLW_err                 IRAC1              IRAC1_err                 IRAC2              IRAC2_err                 IRAC3              IRAC3_err                 IRAC4              IRAC4_err                MIPS1             MIPS1_err                   S11                S11_err                  L15               L15_err                 L18W              L18W_err                 u_prime             u_prime_err                 g_prime             g_prime_err                 r_prime            r_prime_err                 i_prime             i_prime_err                z_prime             z_prime_err 
  1533.0       1.0  5.394401147   5.834058990279481  6.402944912   6.339785469358065  3.283489749   6.818099381692872  0.041299999999999996   0.004254092147568033               0.03296  0.0034810940808889385  0.021410000000000002   0.002271889301880706                0.0246  0.0025632011235952597              0.21279  0.021681822824661218                   nan                    nan                  nan                   nan                  nan                   nan    0.000636658622168559   0.0006364871574074752  0.00040917267659170987   0.0001854636585451509   0.0018026301268647192    0.03861861965507886    0.004919337566834258   0.0008027230347347358   0.005969069355270192   0.0006192739968998918 
  1674.0      0.34  14.97679453   5.995585111243869  5.142792475   6.325937215901978  1.290924713   6.807782476822343  0.046869999999999995  0.0047105062360642295               0.04789   0.004808265903628876               0.03394  0.0034163337073535426               0.10849   0.010857918815316314              0.23765  0.024568030547848153               0.25097    0.02560795792327065  0.17156000000000002  0.019678870292778497              0.33176  0.034587503176725556   0.0016140115009128633   0.0010236646132367716    0.005151178803731396    0.000803589382848025     0.01330168395971635     0.2583834184922485    0.022903751604631054   0.0026168368961050374   0.030193024891026952   0.0030320818716728236 
  1694.0      0.92  16.25730288   6.027186673345749  17.20770532    6.53391289576503  13.40395411   6.935198409912677  0.052700000000000004   0.005282281703960894  0.037340000000000005  0.0037485538544884222  0.033659999999999995  0.0033760266586625167               0.02509  0.0025195199939671052  0.28572000000000003  0.028811860127385045  0.047119999999999995   0.006467444935985153              0.23357  0.027002813723758495               0.2927   0.03331457638932244   0.0002804830523897399   0.0004220182432079775   0.0010469034356349557    0.000307631702213403   0.0024883222620231634    0.05250640344007208    0.008015057180858596   0.0011409701975052112   0.010373053672451046    0.001054757554296764 
  1712.0       0.5   3.75912321    5.81935398034711  1.664374586   6.308697488191677  1.078146142   6.809457166858824               0.07182   0.007200800233307407               0.04959   0.004972784029092759               0.04979   0.004997533491633649               0.03767  0.0037766637393339647               0.2089    0.0210650468786566   0.22265000000000001   0.022943884261388704              0.25635  0.028630678039473677  0.26892000000000005  0.034305534014208265   0.0025345836268001287   0.0012858244213340214     0.00679057616952786   0.0010121278778032225     0.02465509186400374    0.46370756557321596    0.025113464244357384    0.002869304599442177   0.030193024891026952   0.0030320818716728236 
  1736.0      0.79  7.854357098    5.85716019945896  3.617175104   6.313922081972192  3.593195273   6.814677531301589               0.06017   0.006017207741137081  0.047189999999999996    0.00471926487919464                0.0391   0.003910204598227566                0.0307  0.0030702605752606737  0.18703999999999998  0.019335191129130323               0.12247   0.013132273565533122              0.20646  0.023318724579187433              0.38126   0.04075477733959541   0.0005103952512591583   0.0005710958968214495   0.0012939176143372654  0.00034681177625613124    0.002964194008031696    0.06202911586286565                     nan                     nan    0.01116623143750876   0.0011354098160137485 
  1776.0      1.25  32.04494715   6.630711148679358   29.2600375  6.9500086656012074  15.18247414   6.972781699444997               0.08751   0.008772234663983858   0.07751999999999999   0.007774419849737984  0.050030000000000005   0.005021444911576747  0.053770000000000005   0.005387738765010791              0.28837  0.029078517310894655               0.04678    0.00756876370353838               0.2965  0.032200560554127004               0.3439   0.03772986217838597   0.0002290375160463105  0.00038040256137556334   0.0003310599346861945  0.00016795064263954682   0.0009460337386495999    0.02087726374054484   0.0027536365973559306   0.0005331330586620808   0.006484949896712927   0.0006727951382717969 
  1785.0      1.98  13.83791603    5.97039951195191  12.47122669   6.429091753253507  6.309638169   6.838675948569386               0.03351  0.0033517310452958484               0.03406  0.0034065284381610554                0.0343    0.00343093281776254  0.022850000000000002   0.002285546980484103              0.24885   0.02535705276643956                   nan                    nan                  nan                   nan                  nan                   nan   0.0003372147984011169   0.0004609029881127153   0.0015413690171251161  0.00037396005335664777   0.0021672380902993268    0.04603057730261299                     nan                     nan   0.003250174098945025   0.0003867118294040142 
  1804.0      0.34  21.53683063    6.19265767420636  23.78430022   6.738764263501585  13.04711274   6.931086622706703               0.10796    0.01086471426223442               0.09258   0.009299729243370476  0.057530000000000005  0.0058169243591437575               0.08977   0.008996367544737153  0.17536000000000002  0.017868301430186365                   nan                    nan                  nan                   nan                  nan                   nan   0.0020132913380372154   0.0011489065465842719    0.008627930240448327   0.0011729872492315815    0.030472397510654094      0.566663061303697     0.05545064791404206    0.005909407031794262    0.07045415735661774    0.009963722485929697 
  1809.0      0.15  36.48110023   6.858304940217844  19.35597883   6.596638596961644  5.182652903   6.828146696539458               0.04697   0.004748874498236398  0.039200000000000006    0.00395050629666629               0.02142  0.0022042150530290827               0.09464   0.009478828830609824              0.12245  0.012658756850496814                   nan                    nan                  nan                   nan                  nan                   nan    0.002830783301199426   0.0013594946712394507    0.011063858812349578   0.0014370781412036127      0.0244290526231207     0.4596812657691919      0.0387174392006584    0.004262570131781784    0.04129587047539055   0.0041470657774535374 
  1895.0      1.15  2.285998723   5.810236343419353  2.556823587   6.309993931790792  0.805123841   6.806921601117031               0.03007   0.003045069621535771               0.02529  0.0025531041890216703               0.01891  0.0019268578048211031               0.01846  0.0018642199441053088  0.15558000000000002  0.016084084182818745                   nan                    nan                  nan                   nan                  nan                   nan  0.00044864891834035786   0.0005349397010131466   0.0005648155242726422  0.00022063971133746133   0.0012820549063448038     0.0279029814885245   0.0029100913700972745   0.0005634243511347207  0.0058601215612801485   0.0006245164820270491 
  1935.0      2.78  26.13206605   6.364940247129557  24.23645385   6.753114072240446  11.52045949   6.901069178533024               0.00734  0.0007491702076297482  0.010130000000000002  0.0010288678243584063               0.01527  0.0015442244007915433  0.013779999999999999  0.0014004941984885192              0.16291  0.016600384965415712                   nan                    nan                  nan                   nan                  nan                   nan   0.0001940468624611006  0.00035083562642293525  0.00024205085722454474  0.00014252083917542957   0.0003697486738636437    0.00850704717745892   3.943725013729944e-05  5.4989405225937114e-05  0.0007584144955000169  0.00012934654873908495 
  1961.0      0.98   7.84792207   5.857877367229198  8.715348092   6.364370717145858  4.800454626   6.822791272564099               0.02511   0.002531308159825666               0.01934      0.001952756001143               0.01656   0.001677866502436949  0.015210000000000001   0.001534092891581211              0.18363   0.01851659172202055                   nan                    nan                  nan                   nan              0.18265  0.022588367028185105   0.0001922678301326719   0.0003476191460663097  0.00035310724223103793  0.00017276340445821417   0.0008627930240448326    0.01911975618921078   0.0022075300546417495   0.0004626982357708342   0.003190851736096103   0.0003796535430588853 
  1966.0       0.6  5.973256264  5.8355702639317935  2.699894592   6.309996153094914  3.106094777     6.8126178370787               0.07672   0.007687000975673152  0.055490000000000005   0.005564872056031478  0.046200000000000005   0.004634792336232553               0.03862  0.0038707420477215996  0.09906999999999999  0.010242492323648574   0.16399000000000002   0.017185656839352987              0.11869  0.014426127720216538              0.15319  0.020451754472416296   2.581705054561586e-05  0.00012914242404875664   0.0006980822975943886   0.0002417624986685796   0.0027791156830878627   0.058335316526275126    0.008788335439652333   0.0011947947103645746   0.011909859140006222   0.0012356140686545108 
  1983.0      1.01  13.93130014   5.973106275800512  11.03888611  6.4031379059345195  6.857166109   6.844576833298278                0.0927   0.009364923918537726               0.06676   0.006786558479818766  0.045340000000000005   0.004628396698641983                0.0368  0.0037441287371029327              0.22281  0.022703580356410753                   nan                    nan                  nan                   nan                  nan                   nan   0.0009034552065365058   0.0007625934187239679   0.0018702799798317748  0.00042260837057790754   0.0035967199599607354    0.07456977829338317     0.01116623143750876    0.001450375261527462   0.016440182150501456    0.001671678067501879 
  1989.0      1.25  10.54716605   5.901674472355184  5.173031188   6.326874507322839  0.893141355   6.808280682755838               0.04572   0.004616577086976887                0.0405   0.004098707113224852               0.03339   0.003377724233859242               0.03706  0.0037320284028929903              0.17216  0.022221457107939616                   nan                    nan              0.15879   0.02090699980867652              0.25777  0.030670476504286663  0.00048295495372604574   0.0005536845835638064   0.0010469034356349557    0.000307631702213403   0.0021672380902993268    0.04603057730261299    0.004829549537260457   0.0007880716881655847   0.006666634186354488   0.0006916443674436624 
  2000.0      0.38  20.05052443   6.142188444267065  8.288098032  6.3591779614753055  1.938244812   6.809456260603312   0.15608000000000002   0.015635682396365057               0.14374   0.014406022212949695               0.10656    0.01068166354085355                0.2502   0.025036908754876273              0.73104    0.0786496974946503               0.61211    0.06137692254422668              0.57336  0.059344864950558275              0.74821   0.07620736802304619   0.0056481552427264225   0.0019560904624786666    0.019948333721031778    0.002373490278359537    0.047852719609597597     0.8682706621556627      0.0711060616482674     0.00757781336223232    0.08707763496040748    0.012314637234038183 
  2007.0      0.47  39.33852786   7.012884793685575  34.71787259   7.197726200899046  20.73642131   7.115516977380773               0.37012    0.03704078487289383               0.30091    0.03012308717578595   0.20531000000000002   0.020558345288471058               0.36313    0.03633089001111864              0.66061   0.06619885664420498               0.76564    0.07695624533460557              0.58348   0.06039484418392021              0.82191   0.08451427619639183    0.003250174098945025    0.001473190204976767    0.011909859140006222   0.0015469646282735131     0.03697486738636445     0.6804311716566883     0.07176399793606045    0.007647930005983425     0.1018372410576473    0.014401960745838301 
  2010.0      0.25  19.39158696   6.121311082078917  16.85845258      6.526595843247  15.34884148   6.978069555401545               0.18395    0.01844087918186115   0.15861000000000003    0.01590483325910712               0.09138   0.009182213458638391               0.14164    0.01418829785421775  0.27538999999999997  0.027770720570413722               0.14469    0.01448450416824822                  nan                   nan              0.37673   0.03777543287640792   0.0018531331499107256   0.0010911347088685384    0.010277952944751744   0.0013349972883543472     0.04569899244812823     0.8312965295134046     0.08627930240448307    0.008951232641078957     0.1076233794397335    0.015220244283209684 
  2014.0      0.43  41.07465524  7.1109021831433195  29.00096628   6.938972703335981  11.43477403  6.9010845825271145   0.06756000000000001   0.006791143938984066  0.056960000000000004   0.005716188940194333  0.044340000000000004   0.004471773250065348               0.05808   0.005821079281370423  0.18877000000000002  0.019234272250334822                   nan                    nan                  nan                   nan                  nan                   nan   0.0023545429937801114   0.0012370385263861584    0.005806395643871256   0.0009058039081559449     0.01737427235131176     0.3328522956624867    0.029100913700972744   0.0033248851977453493    0.03250174098945025    0.003263930659733436 
  2034.0      2.52  8.743702792   5.872595847940638  17.80007517   6.552551501661201  18.65903815   7.059203007529384               0.02002  0.0020899770333666348               0.02522    0.00261734292747435               0.02983    0.00305731728808117               0.02312   0.002361301336128026  0.27538999999999997  0.027770720570413722                   nan                    nan                  nan                   nan                  nan                   nan   5.753162288633832e-05  0.00019190492715276088   8.951722794160639e-05   9.113396669773505e-05   0.0004569899244812823   0.010417456294798512  0.00034348408957578355  0.00015568932030215094                    nan                     nan 
  2050.0      0.56  18.85864648   6.110303718905932  10.20189325   6.391041377278022   6.10991074  6.8388997221450465               0.07163   0.007170144280277769                0.0625   0.006251351853799305                0.0572   0.005725906041841763   0.07895999999999999   0.007896633206626731              0.34036   0.03432179622339134                   nan                    nan                  nan                   nan                  nan                   nan   0.0005151178803731396   0.0005716549136279255   0.0018026301268647192   0.0004222745839466634    0.006853408597219542    0.13767128051996647                     nan                     nan   0.020507212185686532   0.0020594010216328893 
  2051.0      2.84  37.69627565   6.925221744714091  42.15885927   7.586591884132387  29.05414053   7.404118387325344                  0.02   0.002002023975880409               0.02571  0.0025717000213866317  0.032350000000000004  0.0032368696297503242  0.032740000000000005  0.0032743817737093525               0.2831  0.028846970378187033                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan                     nan                     nan                    nan                     nan 
  2053.0      1.18  49.48895116   7.631028234163164  50.36996013   8.071449671269068  41.19387966   7.958997365057461               0.04297   0.004405123040279352  0.038950000000000005   0.003935050825592982               0.02917  0.0030118746653869915               0.03509   0.003534045981591072              0.34036   0.03410702707654246                   nan                    nan                  nan                   nan                  nan                   nan  3.7316991621991035e-06   5.310330024419799e-05   4.486489183403578e-05   6.956593877697378e-05    0.000398021585199977    0.00912821332094459    0.001599214154528789   0.0003879941817383422   0.002031920093427255   0.0002523931340713594 
  2068.0      1.08  0.383839419   5.807802132096424  1.303772419   6.308025062836094  1.086711619   6.809765610076834  0.033229999999999996   0.003371532144292858               0.02641   0.002675776709667681               0.01782  0.0018331459298157361  0.020309999999999998   0.002057634807248361  0.15274000000000001   0.01556390619349783                   nan                    nan                  nan                   nan                  nan                   nan   0.0007176399793606044   0.0006779989557537415   0.0011479067906411218    0.000317509876810606   0.0014856161948199398    0.03211441695173816     0.00265403487304481   0.0004930792305959522   0.004017044335838933   0.0004280986956551776 
  2071.0      0.16  5.521390321   5.830265909450575  7.190869506   6.344357318052534  4.228360291  6.8177931527053355               0.21616    0.02163556923216951               0.20424   0.020440858005475213               0.13297   0.013314890498986464               0.44015    0.04402340087953224   0.5700900000000001   0.05712765075687956                   nan                    nan                  nan                   nan                  nan                   nan   0.0023545429937801114   0.0012370385263861584    0.017697284190752876     0.00210565616996031     0.04741400323918581     0.8607470013564062     0.08548828900542511     0.00886916724694788    0.11373827179265565    0.016085020653005086 
  2119.0      2.03  25.89054718  6.3550909888122815  22.97571059   6.708929438941458  11.52368499   6.901188269531988               0.01361  0.0013741983117439784               0.01943  0.0019565656135177275               0.02216   0.002226893800790689               0.01672   0.001683919237968377  0.23118000000000002  0.023311840853952315                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan  0.00018361435230713065  0.00011979606164549463                    nan                     nan 
  2125.0      0.21  30.54511295   6.558833310154864  18.53675055   6.570399380210028   4.08772379   6.817199881842173               0.20879   0.020895890529001152   0.18908000000000003   0.018926208389426557               0.12872   0.012888401142112238               0.26045    0.02605854226544532              0.59148   0.05927122661123187                   nan                    nan                  nan                   nan                  nan                   nan    0.004445356803332118   0.0017365355584769045     0.02088846972533879    0.002485349428991546    0.060243004739983536     1.0792167498117393     0.10373053672451067    0.010761748650355727    0.12703009563129358    0.017964768407132663 
  2132.0      1.27  5.056044893    5.83496131463041  2.615997863   6.316720943333045   0.87459612   6.815127237111919                0.0933   0.009337333666523864               0.06624   0.006702072515274659               0.04472   0.004477910673517283  0.023870000000000002  0.0024254214066837952  0.09548999999999999  0.010530764502162225                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan                     nan                     nan   0.017057156142369342   0.0017129351599660717 
  2155.0      1.07  7.901090325   5.863135757426454  8.583553207    6.36637870819677  4.865440052   6.828500179876782               0.13754   0.013913393403479973               0.10617    0.01083052579517726               0.06983   0.007140195305452087               0.05758    0.00585116774669809              0.14189   0.01526514398883941                   nan                    nan                  nan                   nan                  nan                   nan  0.00044864891834035786   0.0005349397010131466    0.001137382717926554  0.00031459892876291475    0.002804830523897399   0.058849253413818026      0.0115852824140158   0.0015048055474342291   0.019765446298179917    0.002009799086687476 
  2160.0      1.08  16.73680563   6.042746855004693  23.00054572   6.711886302813025  28.70171587   7.387822997469066               0.13545   0.013594580721743499   0.10540000000000001   0.010587332052977275               0.06467  0.0065138689731986475  0.056299999999999996   0.005653963211765708              0.31329  0.031592263942300816                   nan                    nan              0.28762   0.03134094995369476                  nan                   nan   0.0004569899244812823   0.0005406908843988802   0.0014451290291091939    0.000362779145594592    0.002937018114017524   0.061487480138155644     0.01137382717926554   0.0014773397508386068   0.017057156142369342   0.0017344134971329411 
  2167.0      0.41  18.85773938   6.102445287395228  7.746517054   6.350637036024202  3.211483168   6.811941054116194               0.17205   0.017276484740826187               0.14026   0.014066754280927778               0.09344   0.009416965328597105                0.1085   0.010873863158969769               0.1393   0.01440025694215211                   nan                    nan  0.11273000000000001  0.011642535333852332                  nan                   nan    0.001599214154528789    0.001014279599651294    0.009815368861715072   0.0013344223006488082      0.0387174392006584     0.7107159272497572     0.06916822406206576     0.00737129691041147    0.08788335439652332    0.012428583169440446 
  2178.0       5.5  3.486406515   5.823194714640091  10.11270949   6.391207491390571  10.49368593   6.894898665444227               0.02553  0.0025608219383627595               0.03087  0.0030916773764414684               0.03741  0.0037480636333979177               0.05745    0.00574670557798118              0.20699  0.021396845585272613                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan                     nan                     nan  0.0017057156142369343  0.00030377341538236687 
  2184.0      0.79  37.29399688   6.901764743824367  22.40673703   6.692521086491172   5.23723718   6.828329288738676               0.13528     0.0136131254309949   0.10264000000000001   0.010298315202012418               0.09346   0.009427900932869415               0.09202    0.00921902402643577              1.00912   0.10112241168010185                   nan                    nan                  nan                   nan                  nan                   nan   0.0020132913380372154   0.0011489065465842719    0.004404601527187864    0.000718729921796525    0.007377455949698481    0.14765476011293374    0.016440182150501456   0.0019560838040089167    0.02376329311864202   0.0023863872711109247 
  2193.0       3.8  35.03796405   6.783892504274316   29.0465685  6.9439306286022475  19.24590473   7.076477043957141               0.02879   0.003013426786898929               0.04961    0.00503670735699425   0.07504000000000001   0.007617487512296953                0.2356    0.02358804994059492                  nan                   nan                   nan                    nan                  nan                   nan                  nan                   nan  0.00035310724223103793   0.0004728946505446865   0.0012471153508765436  0.00033426725569024184   0.0010861920630887748    0.02382024454188031   0.0005753162288633832   0.0002043245741377092  0.0009460337386495999  0.00014758227139080363 
  2236.0      0.94  8.338488475   5.863759806085533  4.223916553   6.317696613811392  1.336951288   6.806376562065767   0.10729999999999999   0.010752162573175687               0.07453  0.0074711183232498745               0.06099   0.006119460842263802               0.03644  0.0036607698643864517              0.14189  0.014458773149890691                   nan                    nan              0.14806   0.01704758446232193                  nan                   nan   0.0004785271960959768    0.000552999106324626   0.0017861035145236674   0.0004184031472906571    0.004445356803332118    0.09122264242887479    0.008392795188337424   0.0011410200902157986    0.01802630126864719   0.0018329585519865819 
  2251.0      0.88  16.45318327  6.0362564077907495  17.53852426   6.545715124947223  11.15642453   6.899168396948773               0.03632  0.0037007464111986923  0.024350000000000004  0.0025392173991212338               0.02277   0.002362547142386793               0.02078   0.002137307652164283              0.19228  0.019592181705976496                   nan                    nan                  nan                   nan                  nan                   nan  0.00011692479712358843   0.0002727108193016298   0.0009034552065365058  0.00028118553635737343    0.001940468624611006    0.04142862320798942    0.004697930904463451    0.000766594546800301  0.0050571591946914525     0.00053894432671624 
  2261.0       0.5   1.47783899   5.806276133497221  3.733502457  6.3147547815328515  3.571568205   6.814546290953123               0.03935   0.004197121037091973                0.0348   0.003640782882842645                0.0269  0.0029537264599146617  0.050159999999999996   0.005096102039794729              0.16902  0.017223057336024868                   nan                    nan                  nan                   nan                  nan                   nan   0.0012586547671426926   0.0009014633259648722    0.003466623087257816   0.0006173760304883941    0.007309819027000474    0.14636837821668064    0.010663668236620356   0.0013850976217076286   0.014187524517264212   0.0014247574083077368 
  2265.0      4.99  59.14346293   8.291183727534428   51.3583973   8.134706497627533  35.81871526   7.696177591719808                0.0175  0.0017541094606665802  0.024010000000000004  0.0024020201914222122  0.032979999999999995   0.003301409396000441               0.05491   0.005491446166539376              0.75152   0.07530898156262637                   nan                    nan                  nan                   nan                  nan                   nan  0.00012586547671426923  0.00028314028286560873   0.0001994833372103178   0.0001301495109800748  0.00026785923553686384  0.0062491577006613015                     nan                     nan                    nan                     nan 
  2266.0      0.58  4.443685972   5.828460523371584  2.758278472    6.31535160203883  1.118223603    6.81339326380209               0.03159  0.0031673618359764335               0.02697   0.002698501250694541               0.02393   0.002401343165813666               0.03089  0.0030900357603108742              0.12358  0.013010959380460766                   nan                    nan                  nan                   nan                  nan                   nan   0.0006484949896712927   0.0006423777108953133   0.0013058900866153474   0.0003500207861118829    0.004569899244812823    0.09365209369382199                     nan                     nan   0.009906189351593188   0.0010072856444035129 
  2270.0       2.1  51.63630055   7.773070964076158   37.9129066   7.360108388813197   14.5845688  6.9657847664434875               0.02876   0.002879405494194939               0.03708  0.0037090920721923313  0.040979999999999996   0.004101122285423833               0.03226   0.003226557918277618              0.58069  0.058189958420675994                   nan                    nan                  nan                   nan                  nan                   nan   0.0009034552065365058   0.0007625934187239679   0.0015700252066570789   0.0003809124898253387    0.001976544629817992    0.04216242992072966                     nan                     nan  0.0025345836268001287   0.0003015695286647836 
  2275.0      1.01  12.79728799    5.94733305306362  15.52295287   6.494913458054284  9.634254618   6.877291938659821  0.040990000000000006   0.004170695505548206                 0.037    0.00372848494699925  0.023719999999999998   0.002437208238948818               0.02539  0.0025590859696383787              0.16291  0.016600384965415712                   nan                    nan                  nan                   nan                  nan                   nan    0.000519884207436297   0.0005721757032874012   0.0008239609412338271   0.0002708613000070349    0.001674582795654176   0.035998786044045133    0.003836247558445573   0.0006542667429721678   0.005393946381501842   0.0005748359284345949 
  2289.0      0.92  13.38040126   5.955903544472393  13.74457586   6.451262230754824  7.159126523  6.8418292722334435               0.05401   0.005417305695638747               0.04404  0.0044163464538009255               0.03972  0.0039865253040712026               0.03025  0.0030345057258143377  0.14586000000000002   0.02713384963472747               0.06287   0.008865036322542623              0.15997   0.02013645721074092                  nan                   nan   0.0009815368861715074   0.0007926061193653962   0.0018361435230713065  0.00041489489851788885   0.0031326121283941017    0.06538034316305977    0.008788335439652333   0.0011947947103645746   0.012131279952947924    0.001233538317423673 
  2294.0       1.0  4.133423523  5.8260894105305665  5.289325761   6.331077110151899  5.173635058   6.832654410071316  0.055909999999999994       0.00559658654896                   nan                    nan  0.025670000000000002  0.0025791450133716798                   nan                    nan              0.18028   0.02043882785288824                   nan                    nan                  nan                   nan                  nan                   nan    0.000608004263997597   0.0006189852123591529   0.0014585006433816552   0.0003661358996997768   0.0032203763236978013    0.06712307708527776                     nan                     nan   0.009815368861715072   0.0009980507941068945 
  2311.0      1.41  11.10242834   5.912064417431116  5.124899649   6.326830488038097   2.45377217   6.812687241898963               0.04263   0.004315329535504791               0.03365   0.003419842832645968               0.02838   0.002887064945580546                0.0332  0.0033490297102295166  0.14586000000000002  0.015077924127677526                   nan                    nan                  nan                   nan                  nan                   nan  0.00027283911052860936  0.00041553197832749195   0.0017057156142369343  0.00039957190363061287   0.0048742368089304475    0.09957470997165853   0.0005295495764799512    0.000197449568464615    0.01802630126864719   0.0018329585519865819 
  2314.0      2.52  18.33080454   6.090873237682402  24.94135847  6.7823882514977685  21.40994129     7.1382532269278  0.027420000000000003  0.0028563200100829044               0.03411   0.003522686616774192               0.03971   0.004090139484174104               0.03351  0.0034253906346576007              0.26543  0.027440343456305354                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan   0.0005545064791404217  0.00021661258275407626                    nan                     nan 
  2318.0      0.44  3.540716874   5.819139398635756  1.214908487   6.308551749681506  0.339417497   6.809857500535892               0.17707    0.01779326695691379               0.15025    0.01512657016643231               0.10328   0.010407016094923656   0.09773000000000001   0.009822012471993713               0.1148  0.011868045331898594                   nan                    nan                  nan                   nan                  nan                   nan   0.0017214984064946887   0.0010605339670573955    0.009034552065365058   0.0012282684351700782    0.039437250137299436     0.7232026726458274     0.07242802203337029    0.007718695431051252    0.09202516928707423    0.013014324248546037 
  2358.0      0.31  44.40005516   7.307328369024628  27.55572599   6.879206560959401  13.82538313   6.943353455781074   0.42452999999999996    0.04246340552758339               0.36721    0.03673488724632212   0.27782999999999997   0.027792588742324813               0.36775     0.0367830602995455              0.52959   0.05474769475512189               0.60482    0.06064621937103747                  nan                   nan              0.89542   0.09120171140938092    0.006605514116754236    0.002113560899568655     0.03466623087257816   0.0038165551066814984     0.10277952944751746     1.7863287744134195     0.19050510807066773    0.019371026914023377       0.22279560787482     0.03150805702937284 
  2396.0      0.95  17.32694903   6.057321678711961  7.296149549   6.345702029500266  2.280263376  6.8086671044399765               0.03483  0.0034995555432083087                0.0262   0.002639469643697385               0.02479   0.002494762714167422               0.02271   0.002285834858427004              0.21475  0.030901521402675308                   nan                    nan              0.32035  0.034039995960634305              0.43095   0.04650139702202505   0.0003907568725476301   0.0004981973226749889   0.0005393946381501843  0.00021551551226893354   0.0011479067906411218   0.025110216493251597    0.003466623087257816   0.0006173760304883941   0.005103952512591583   0.0005619161799790598 
  2398.0      0.54  18.58836062    6.10552763409856   6.86202131   6.351221578114387  0.632482895   6.818747901615266   0.23900000000000002   0.023910842728770566                   nan                    nan               0.15017    0.01503020921344743                   nan                    nan  0.36302999999999996   0.03699078005395398                   nan                    nan                  nan                   nan                  nan                   nan   0.0035637450331625505   0.0015513595003962604    0.028307833011994254     0.00323427284548391      0.0779662462109382     1.3766114688447704                     nan                     nan    0.18193096580669993    0.025728923925947087 
  2436.0      0.21  63.28640713   8.588041417545911  27.93425038   6.895923245381589  9.601921207   6.873938281091966               0.24634   0.024660364068683174               0.28301    0.02833038476618346                0.2029   0.020315622067758596               1.43952    0.14396440672610714                  nan                   nan               2.64988     0.2650329310557464              1.98805   0.19910853353133814              2.39677   0.24017445082481195    0.007110606164826741   0.0022130589251322928    0.027791156830878627   0.0031752407132192278      0.0636658622168559      1.137016906856192      0.1076233794397335     0.01116562002863519    0.12939176143372652    0.018298758387892005 
  2442.0      0.55  22.00974638   6.214192350472715  19.17579005   6.594653399336129  16.08706956    6.99991597911684               0.14366   0.014369132054511855               0.12803   0.012811261023021896               0.11091   0.011093817242049735   0.14705000000000001   0.014708930110650472              0.28837   0.03367985405253413                   nan                    nan                  nan                   nan                  nan                   nan   0.0019226783013267185   0.0011146360634485331    0.007045415735661789   0.0010029384946400638    0.025345836268001288     0.4759986135504918                     nan                     nan    0.05246946367807708    0.005269154389428982 
  2448.0      0.95  1.584071078  5.8135328042239705  2.424601338   6.314197701077854  1.130025026   6.813476397418727  0.023350000000000003   0.002418496433737292               0.01773   0.001817561278196694  0.014119999999999999  0.0014979132151096072  0.011970000000000001  0.0012340214746915875              0.14453  0.020794030609768758                   nan                    nan  0.21302000000000001  0.028050627515262473              0.28446   0.03457307356889173   0.0006605514116754237   0.0006482678728369945   0.0010565903138581786    0.000310478183307561    0.001976544629817992    0.04216242992072966    0.004697930904463451    0.000766594546800301   0.007868765900495497   0.0008163621194260437 
  2452.0      1.25  13.09323264   5.956474584557193  7.937117592  6.3594013132608715  1.072207578   6.813269488162882               0.03862  0.0038736344690742316               0.03842  0.0038627663662199403  0.027039999999999998  0.0027146299932034935  0.029140000000000003  0.0029238666180248377              0.23547  0.024341941356432525                   nan                    nan                  nan                   nan                  nan                   nan  0.00038362475584455724   0.0004926267041866765   0.0012356817286146332  0.00033120267506953066    0.002311567740895736    0.04894700458604014                     nan                     nan   0.006980822975943885   0.0007242405622488671 
  2483.0      1.53  15.31389881  6.0073094267042055  15.83792635   6.503733942086572  10.97473643   6.899111291129036  0.020489999999999998  0.0020509756215030934               0.02358  0.0023587632352569856               0.01762  0.0017642970271470732               0.01573  0.0015737944592608022              0.12588  0.013880930948607158                   nan                    nan                  nan                   nan                  nan                   nan  0.00011909859140006223   0.0002755890482861921   0.0002629702535072211   0.0001500668284332464  0.00046121840019070165   0.010509599893541834                     nan                     nan  0.0006666634186354487  0.00014515850508905323 
  2497.0      1.33  25.78539913   6.358235105658256  20.86578987   6.646896504495781  7.822182282   6.858184829498123               0.03444  0.0034516714791532526   0.05484000000000001   0.005544966726681055               0.01886  0.0018927746828399832               0.01342  0.0013632916049033678  0.22696000000000002  0.023462969036334685                   nan                    nan                  nan                   nan                  nan                   nan   0.0007110606164826741    0.000671783023964746   0.0011909859140006222   0.0003294255194938804   0.0024205085722454472    0.05114233855025367                     nan                     nan  0.0069168224062065775   0.0007176006848632745 
